,Age,Gender,DistanceFromHome,EmpEducationLevel,EmpEnvironmentSatisfaction,EmpHourlyRate,EmpJobInvolvement,EmpJobLevel,EmpJobSatisfaction,NumCompaniesWorked,OverTime,EmpLastSalaryHikePercent,EmpRelationshipSatisfaction,TotalWorkExperienceInYears,TrainingTimesLastYear,EmpWorkLifeBalance,ExperienceYearsAtThisCompany,ExperienceYearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,PerformanceRating,EducationBackground_Life Sciences,EducationBackground_Marketing,EducationBackground_Medical,EducationBackground_Other,EducationBackground_Technical Degree,MaritalStatus_Married,MaritalStatus_Single,EmpDepartment_Development,EmpDepartment_Finance,EmpDepartment_Human Resources,EmpDepartment_Research & Development,EmpDepartment_Sales,EmpJobRole_Data Scientist,EmpJobRole_Delivery Manager,EmpJobRole_Developer,EmpJobRole_Finance Manager,EmpJobRole_Healthcare Representative,EmpJobRole_Human Resources,EmpJobRole_Laboratory Technician,EmpJobRole_Manager,EmpJobRole_Manager R&D,EmpJobRole_Manufacturing Director,EmpJobRole_Research Director,EmpJobRole_Research Scientist,EmpJobRole_Sales Executive,EmpJobRole_Sales Representative,EmpJobRole_Senior Developer,EmpJobRole_Senior Manager R&D,EmpJobRole_Technical Architect,EmpJobRole_Technical Lead,BusinessTravelFrequency_Travel_Frequently,BusinessTravelFrequency_Travel_Rarely
909,33,True,2,3,3,90,3,1,4,0,0,14,1,4,2,4,3,1,0,2,0,3,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
910,19,True,2,3,2,47,2,1,4,1,0,22,3,1,3,2,1,0,1,0,1,4,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
911,46,False,1,2,2,92,3,3,1,1,0,25,3,24,2,3,24,13,15,7,0,2,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
912,38,False,9,2,3,75,3,1,4,1,0,12,3,2,3,3,2,2,2,1,0,3,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
913,34,False,27,2,4,95,3,1,2,2,0,15,4,9,3,3,3,2,1,2,0,3,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
914,41,False,20,2,2,70,3,1,2,1,1,22,4,4,5,2,4,3,0,2,1,3,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
915,50,True,1,3,3,86,2,1,3,2,0,15,4,5,2,2,3,2,0,2,0,3,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
916,53,False,13,2,4,57,4,2,1,1,0,11,3,5,3,3,4,2,1,3,0,3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
917,33,False,14,3,4,72,3,1,2,1,0,13,4,8,5,3,8,7,1,6,0,3,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
918,40,False,4,1,4,46,3,5,3,1,0,14,2,21,2,3,20,8,9,9,0,3,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
919,34,True,2,1,4,45,2,2,3,1,0,17,3,10,2,2,10,9,1,9,0,3,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
920,51,False,3,3,4,98,3,4,2,3,0,18,3,21,6,3,7,7,1,0,0,3,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
921,52,True,1,4,3,65,2,5,3,0,0,14,1,34,5,3,33,18,11,9,0,3,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
922,27,False,9,3,4,99,3,1,2,1,0,16,4,7,2,2,7,7,0,3,0,3,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
923,35,True,23,2,2,50,2,2,3,3,1,13,1,8,1,3,1,0,0,1,1,3,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
924,43,True,7,3,4,37,4,1,4,4,0,14,4,7,3,4,5,4,2,2,0,3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
925,45,True,2,2,1,65,2,4,4,9,0,23,4,22,1,3,20,8,11,8,0,3,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
926,37,True,21,3,2,65,4,1,1,1,1,12,1,8,3,2,8,7,1,7,0,3,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
927,35,False,2,3,2,37,3,2,2,5,0,11,4,10,5,3,6,2,1,2,0,3,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
928,42,False,21,2,3,36,3,2,3,2,0,16,2,11,5,3,5,3,0,2,0,3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
929,38,True,2,4,4,88,3,2,3,9,0,14,2,14,3,3,1,0,0,0,0,3,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
930,38,True,29,3,4,54,3,2,4,3,0,18,1,9,3,1,7,7,1,7,0,3,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
931,27,True,1,1,3,60,2,2,1,5,0,19,3,6,1,3,2,2,2,0,0,3,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
932,49,True,18,4,4,92,3,2,4,1,1,15,1,7,0,3,7,7,1,7,0,3,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
933,34,True,10,4,4,43,3,1,3,1,1,17,4,5,4,4,5,3,2,0,0,3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
934,40,True,19,2,3,99,3,2,4,8,1,15,3,15,2,4,7,2,3,7,0,3,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
935,38,True,29,1,2,70,3,2,1,7,1,19,2,17,2,3,1,0,0,0,1,3,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
936,29,False,27,3,2,35,3,3,4,1,0,22,4,10,3,2,10,4,1,9,1,2,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
937,22,True,5,3,4,60,4,1,2,1,1,16,1,4,2,2,4,2,2,2,0,3,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
938,36,False,18,1,2,73,3,1,4,1,0,13,1,8,2,3,8,1,1,7,0,3,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
939,40,True,9,5,4,63,2,2,4,9,0,14,4,5,5,1,3,2,0,2,0,3,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
940,32,True,4,4,4,32,1,3,4,1,0,11,3,14,2,2,14,8,9,8,1,3,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
941,27,False,20,3,4,90,3,2,3,1,0,14,4,7,2,3,7,7,0,7,0,3,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
942,51,True,8,4,2,81,2,3,2,5,0,16,4,16,5,1,10,9,4,7,0,3,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
943,41,False,6,3,4,75,3,3,4,3,1,18,3,16,3,3,1,0,0,0,0,3,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
944,30,False,26,4,3,52,2,2,1,5,0,15,3,9,5,2,6,3,0,1,1,3,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
945,29,True,1,3,3,85,3,1,3,0,0,14,4,7,1,2,6,2,1,5,1,3,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
946,45,False,6,3,4,57,2,3,4,6,0,12,4,23,2,3,19,7,12,8,0,3,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
947,54,False,3,3,4,52,3,2,1,2,0,14,4,16,4,3,6,2,0,5,0,3,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
948,36,True,5,2,4,62,3,2,2,8,0,16,4,16,3,4,13,11,3,7,0,3,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
949,37,True,11,3,2,47,3,3,4,1,1,14,3,10,1,3,10,8,0,7,0,3,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
950,31,True,1,4,3,90,1,2,3,0,0,12,4,6,2,3,5,4,1,4,0,3,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
951,37,True,4,4,1,41,3,1,4,4,0,17,3,13,2,3,9,8,5,8,0,2,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
952,29,False,1,1,2,42,3,3,4,1,0,14,4,11,5,3,11,10,4,1,0,2,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
953,35,False,1,3,3,92,3,3,3,1,0,14,1,10,3,4,10,7,0,8,0,4,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
954,29,True,18,1,3,86,2,1,4,1,1,13,3,4,3,2,4,3,0,1,1,3,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
955,52,False,2,3,3,89,2,1,4,7,0,15,2,6,3,2,2,2,2,2,0,3,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
956,42,True,4,2,3,58,3,5,4,1,0,11,4,22,3,3,22,17,11,15,0,3,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
957,59,True,6,2,2,52,3,1,3,8,0,17,4,7,2,2,2,2,2,2,0,2,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
958,50,False,1,4,4,68,3,5,4,3,0,11,3,32,3,2,7,0,0,6,0,3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
959,33,True,14,3,3,58,3,1,4,5,1,13,3,8,2,1,5,4,0,4,1,3,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
960,43,False,16,3,4,80,3,4,4,5,1,22,3,22,3,3,17,13,1,9,0,4,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
961,33,False,2,2,1,39,3,1,1,7,0,20,1,13,3,4,9,7,1,7,1,3,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
962,52,True,2,4,1,79,2,5,3,1,1,18,4,33,2,4,33,7,15,12,0,2,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
963,32,True,1,3,4,62,2,1,3,0,1,14,4,4,2,1,3,2,1,2,1,3,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
964,39,False,1,4,3,96,3,1,3,7,0,14,3,7,1,3,3,2,1,2,0,3,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
965,32,True,26,4,3,100,3,2,4,0,0,18,1,4,2,3,3,2,2,2,0,3,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
966,41,True,19,2,3,36,3,2,1,2,0,16,1,17,2,2,1,0,0,0,0,3,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
967,31,True,3,4,2,73,3,3,3,9,0,12,1,9,3,3,2,2,2,2,0,2,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
968,33,False,5,4,3,63,2,1,4,1,0,13,3,2,2,2,2,2,0,2,0,3,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
969,34,True,2,4,4,84,2,2,1,6,0,13,2,13,3,3,11,9,5,9,0,3,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
970,37,False,1,2,3,83,2,1,1,2,0,14,1,17,2,2,3,1,0,2,0,3,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
971,45,True,7,4,1,77,4,2,3,4,0,17,4,9,1,3,3,2,0,2,0,4,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
972,37,True,10,3,1,61,3,3,3,6,0,11,2,17,5,3,1,0,0,0,1,3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
973,39,False,2,4,3,64,3,3,3,0,0,25,4,20,1,3,19,6,11,8,0,4,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
974,42,False,17,2,4,82,4,2,1,3,1,13,3,10,1,3,3,2,0,2,0,3,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
975,29,True,20,2,4,45,3,2,4,2,0,14,4,10,2,3,3,2,0,2,0,3,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
976,25,False,1,3,1,62,3,2,3,0,0,12,4,5,3,3,4,2,1,2,0,3,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
977,42,False,2,3,4,56,2,1,1,0,1,11,3,10,4,3,9,6,7,8,0,3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
978,40,True,2,2,1,49,3,5,3,0,0,19,4,22,5,3,21,7,3,9,0,2,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
979,51,True,1,3,3,96,3,1,4,1,0,11,2,1,0,2,1,0,0,0,0,3,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
980,32,True,7,3,2,100,4,1,2,1,0,20,3,5,3,1,5,1,0,3,0,3,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
981,38,True,2,2,4,39,2,2,4,3,0,18,4,13,0,3,8,7,7,5,0,3,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
982,32,True,2,1,4,84,2,2,1,4,0,13,4,9,5,3,6,2,0,4,0,3,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
983,46,False,2,3,3,75,1,4,2,3,1,12,2,28,2,2,7,7,7,7,0,3,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
984,28,True,2,4,1,79,3,1,3,2,0,11,3,5,5,1,0,0,0,0,1,3,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
985,29,True,2,3,1,78,2,2,2,2,0,19,2,10,2,3,0,0,0,0,0,3,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
986,31,True,23,3,2,64,2,2,4,0,0,21,2,10,2,3,9,0,7,8,0,4,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
987,25,True,5,2,2,85,4,2,1,1,0,12,4,6,2,3,6,3,1,5,0,3,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
988,45,True,20,2,3,79,3,4,4,0,1,14,2,21,2,3,20,7,4,10,0,3,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
989,55,True,1,3,4,81,3,5,1,0,1,14,3,37,2,3,36,10,4,13,0,3,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
990,28,True,9,3,4,94,3,1,4,1,0,23,4,5,3,2,5,2,0,4,0,4,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
991,37,True,6,4,3,98,3,2,4,4,0,14,2,7,5,4,5,4,0,1,0,4,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
992,21,True,3,2,4,100,2,1,3,1,0,17,1,3,4,4,3,2,1,0,0,4,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
993,37,False,1,4,1,80,3,3,4,2,1,18,1,15,2,3,5,2,0,2,0,3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
994,35,False,22,3,2,71,4,3,2,7,0,18,2,10,6,2,7,7,6,2,0,3,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
995,38,False,7,2,1,44,4,2,1,1,1,24,3,8,3,3,8,0,7,7,0,4,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
996,26,False,1,3,3,84,3,2,2,1,0,20,1,6,6,1,6,5,1,4,0,3,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
997,50,True,4,1,1,96,3,5,2,3,0,14,1,28,4,2,10,4,1,6,0,2,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
998,53,True,3,4,3,45,3,4,3,3,1,16,4,21,5,2,5,3,1,3,0,3,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
999,42,True,1,1,2,99,3,2,3,1,0,25,3,20,3,3,20,16,11,6,0,2,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1000,26,True,11,2,1,60,3,2,1,1,1,13,3,5,3,3,5,3,3,3,0,3,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1001,37,False,1,3,4,42,3,1,4,1,0,12,2,17,3,3,17,12,5,7,0,3,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
1002,44,True,24,3,4,43,3,1,3,3,1,22,4,19,0,1,1,0,0,0,1,3,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1003,38,True,23,4,4,82,3,2,4,9,0,14,2,10,2,3,2,2,1,2,0,3,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1004,26,True,16,4,1,45,3,1,2,2,1,13,4,5,2,3,3,2,0,2,1,3,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1005,28,False,8,2,4,66,3,1,4,1,0,21,4,5,3,3,5,3,0,2,0,4,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
1006,49,False,10,4,3,35,3,5,1,9,1,11,4,22,4,3,3,2,1,2,0,3,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1007,31,False,5,3,4,84,3,1,2,1,0,11,3,2,5,2,2,2,2,2,0,3,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
1008,26,True,4,4,4,48,2,2,4,1,1,12,2,8,0,3,8,7,7,4,1,3,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1009,37,True,9,3,2,53,3,1,4,1,1,12,3,4,3,2,4,2,1,2,0,2,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1010,42,False,26,3,3,77,3,4,2,5,0,14,4,23,2,4,20,4,4,8,0,3,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1011,18,True,3,3,3,54,3,1,3,1,0,13,3,0,2,3,0,0,0,0,1,3,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1012,35,True,16,3,3,96,3,3,2,0,0,15,3,12,3,2,11,9,6,9,0,3,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1013,36,True,18,4,3,81,4,1,4,4,0,18,4,4,2,3,1,0,0,0,0,3,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1014,51,True,2,3,4,84,1,2,2,5,0,18,4,13,3,3,4,1,1,2,0,3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
1015,41,True,2,4,4,88,3,4,2,1,0,19,2,22,2,3,22,10,0,4,0,3,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1016,18,False,10,3,4,69,2,1,3,1,0,12,1,0,2,3,0,0,0,0,0,3,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1017,28,True,16,2,2,68,4,2,1,0,0,19,3,9,2,3,8,3,0,7,0,3,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1018,39,True,1,3,3,48,4,3,4,0,0,17,1,19,5,2,18,10,3,7,0,3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
1019,36,False,24,4,2,47,3,2,2,7,0,15,3,11,3,3,9,8,0,8,0,3,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1020,32,True,7,3,4,91,2,2,3,1,0,14,3,13,3,2,13,8,4,8,0,3,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1021,38,False,25,2,1,81,2,3,2,3,0,17,3,19,2,3,10,8,0,1,0,3,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1022,31,True,5,4,3,86,3,1,4,0,1,12,3,6,4,3,5,2,0,3,0,3,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1023,31,True,2,3,1,62,2,2,1,3,0,12,4,9,1,3,2,2,1,0,0,2,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1024,45,True,7,3,1,97,3,3,1,1,0,18,1,24,2,3,24,9,9,11,0,3,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
1025,31,True,2,4,3,32,3,1,4,0,1,18,2,3,2,1,2,2,2,2,0,3,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1026,33,False,5,4,4,74,3,3,2,6,0,11,2,12,2,3,10,6,8,8,0,3,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1027,39,True,10,1,3,99,3,4,1,1,1,14,4,21,3,3,21,9,11,10,0,3,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1028,43,False,10,4,3,33,3,1,4,0,0,19,1,9,5,3,8,7,1,7,0,3,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
